CD|pH|Cl|2019,11,30,12,44,3190|2019,11,30,12,44,9.03|2019,11,30,12,44,1.32|2019,11,30,12,44,0|2019,11,30,12,44,0|2019,11,30,12,44,0|2019,11,30,12,44,1|2019,11,30,12,44,0|2019,11,30,12,44,0|2019,11,30,12,44,0|2019,11,30,12,44,0|2019,11,30,12,44,0|2019,11,30,12,44,0|2019,11,30,12,44,0|2019,11,30,12,44,0|2019,11,30,12,44,0|2019,11,30,12,44,0|2019,11,30,12,44,0|2019,11,30,12,44,0000000000|2019,11,30,12,44,0000803001|2019,11,30,12,44,27.8|
CD|pH|Cl|2019,11,30,12,48,3220|2019,11,30,12,48,9.03|2019,11,30,12,48,0.21|2019,11,30,12,48,0|2019,11,30,12,48,0|2019,11,30,12,48,0|2019,11,30,12,48,1|2019,11,30,12,48,0|2019,11,30,12,48,0|2019,11,30,12,48,0|2019,11,30,12,48,0|2019,11,30,12,48,0|2019,11,30,12,48,0|2019,11,30,12,48,0|2019,11,30,12,48,0|2019,11,30,12,48,0|2019,11,30,12,48,0|2019,11,30,12,48,0|2019,11,30,12,48,0000000000|2019,11,30,12,48,0000803001|2019,11,30,12,48,27.8|
CD|pH|Cl|2019,11,30,12,56,3230|2019,11,30,12,56,9.03|2019,11,30,12,56,2.4|2019,11,30,12,56,0|2019,11,30,12,56,0|2019,11,30,12,56,0|2019,11,30,12,56,0|2019,11,30,12,56,0|2019,11,30,12,56,0|2019,11,30,12,56,0|2019,11,30,12,56,0|2019,11,30,12,56,0|2019,11,30,12,56,0|2019,11,30,12,56,0|2019,11,30,12,56,0|2019,11,30,12,56,0|2019,11,30,12,56,0|2019,11,30,12,56,0|2019,11,30,12,56,0000000000|2019,11,30,12,56,0000803001|2019,11,30,12,56,28|
CD|pH|Cl|2019,11,30,13,55,3220|2019,11,30,13,55,9.03|2019,11,30,13,55,1.18|2019,11,30,13,55,0|2019,11,30,13,55,0|2019,11,30,13,55,0|2019,11,30,13,55,0|2019,11,30,13,55,0|2019,11,30,13,55,0|2019,11,30,13,55,0|2019,11,30,13,55,0|2019,11,30,13,55,0|2019,11,30,13,55,0|2019,11,30,13,55,0|2019,11,30,13,55,0|2019,11,30,13,55,0|2019,11,30,13,55,0|2019,11,30,13,55,0|2019,11,30,13,55,0000000000|2019,11,30,13,55,0000803001|2019,11,30,13,55,28.2|
CD|pH|Cl|2019,11,30,14,55,3360|2019,11,30,14,55,9.03|2019,11,30,14,55,1.61|2019,11,30,14,55,0|2019,11,30,14,55,0|2019,11,30,14,55,0|2019,11,30,14,55,0|2019,11,30,14,55,0|2019,11,30,14,55,0|2019,11,30,14,55,0|2019,11,30,14,55,0|2019,11,30,14,55,0|2019,11,30,14,55,0|2019,11,30,14,55,0|2019,11,30,14,55,0|2019,11,30,14,55,0|2019,11,30,14,55,0|2019,11,30,14,55,0|2019,11,30,14,55,0000000000|2019,11,30,14,55,0000803001|2019,11,30,14,55,28.1|
CD|pH|Cl|2019,11,30,15,55,3460|2019,11,30,15,55,9.04|2019,11,30,15,55,1.82|2019,11,30,15,55,0|2019,11,30,15,55,0|2019,11,30,15,55,0|2019,11,30,15,55,0|2019,11,30,15,55,0|2019,11,30,15,55,0|2019,11,30,15,55,0|2019,11,30,15,55,0|2019,11,30,15,55,0|2019,11,30,15,55,0|2019,11,30,15,55,0|2019,11,30,15,55,0|2019,11,30,15,55,0|2019,11,30,15,55,0|2019,11,30,15,55,0|2019,11,30,15,55,0000000000|2019,11,30,15,55,0000803001|2019,11,30,15,55,28.2|
CD|pH|Cl|2019,11,30,16,55,3190|2019,11,30,16,55,9.15|2019,11,30,16,55,0.79|2019,11,30,16,55,0|2019,11,30,16,55,0|2019,11,30,16,55,0|2019,11,30,16,55,0|2019,11,30,16,55,0|2019,11,30,16,55,0|2019,11,30,16,55,0|2019,11,30,16,55,0|2019,11,30,16,55,0|2019,11,30,16,55,0|2019,11,30,16,55,0|2019,11,30,16,55,0|2019,11,30,16,55,0|2019,11,30,16,55,0|2019,11,30,16,55,0|2019,11,30,16,55,0000000000|2019,11,30,16,55,0000804478|2019,11,30,16,55,28.1|
CD|pH|Cl|2019,11,30,17,55,2850|2019,11,30,17,55,9.04|2019,11,30,17,55,2.21|2019,11,30,17,55,0|2019,11,30,17,55,0|2019,11,30,17,55,0|2019,11,30,17,55,0|2019,11,30,17,55,0|2019,11,30,17,55,0|2019,11,30,17,55,0|2019,11,30,17,55,0|2019,11,30,17,55,0|2019,11,30,17,55,0|2019,11,30,17,55,0|2019,11,30,17,55,0|2019,11,30,17,55,0|2019,11,30,17,55,0|2019,11,30,17,55,0|2019,11,30,17,55,0000000000|2019,11,30,17,55,0000804484|2019,11,30,17,55,28.4|
CD|pH|Cl|2019,11,30,18,0,2840|2019,11,30,18,0,9.03|2019,11,30,18,0,2.56|2019,11,30,18,0,0|2019,11,30,18,0,0|2019,11,30,18,0,0|2019,11,30,18,0,0|2019,11,30,18,0,0|2019,11,30,18,0,0|2019,11,30,18,0,0|2019,11,30,18,0,0|2019,11,30,18,0,0|2019,11,30,18,0,0|2019,11,30,18,0,0|2019,11,30,18,0,0|2019,11,30,18,0,0|2019,11,30,18,0,0|2019,11,30,18,0,0|2019,11,30,18,0,0000000000|2019,11,30,18,0,0000804484|2019,11,30,18,0,28.2|
CD|pH|Cl|2019,11,30,18,59,2970|2019,11,30,18,59,9.04|2019,11,30,18,59,1.2|2019,11,30,18,59,0|2019,11,30,18,59,0|2019,11,30,18,59,0|2019,11,30,18,59,0|2019,11,30,18,59,0|2019,11,30,18,59,0|2019,11,30,18,59,0|2019,11,30,18,59,0|2019,11,30,18,59,0|2019,11,30,18,59,0|2019,11,30,18,59,0|2019,11,30,18,59,0|2019,11,30,18,59,0|2019,11,30,18,59,0|2019,11,30,18,59,0|2019,11,30,18,59,0000000000|2019,11,30,18,59,0000804484|2019,11,30,18,59,28.2|
CD|pH|Cl|2019,11,30,19,59,3120|2019,11,30,19,59,9.04|2019,11,30,19,59,1.43|2019,11,30,19,59,0|2019,11,30,19,59,0|2019,11,30,19,59,0|2019,11,30,19,59,0|2019,11,30,19,59,0|2019,11,30,19,59,0|2019,11,30,19,59,0|2019,11,30,19,59,0|2019,11,30,19,59,0|2019,11,30,19,59,0|2019,11,30,19,59,0|2019,11,30,19,59,0|2019,11,30,19,59,0|2019,11,30,19,59,0|2019,11,30,19,59,0|2019,11,30,19,59,0000000000|2019,11,30,19,59,0000804484|2019,11,30,19,59,28.2|
CD|pH|Cl|2019,11,30,20,59,3230|2019,11,30,20,59,9.03|2019,11,30,20,59,1.2|2019,11,30,20,59,0|2019,11,30,20,59,0|2019,11,30,20,59,0|2019,11,30,20,59,0|2019,11,30,20,59,0|2019,11,30,20,59,0|2019,11,30,20,59,0|2019,11,30,20,59,0|2019,11,30,20,59,0|2019,11,30,20,59,0|2019,11,30,20,59,0|2019,11,30,20,59,0|2019,11,30,20,59,0|2019,11,30,20,59,0|2019,11,30,20,59,0|2019,11,30,20,59,0000000000|2019,11,30,20,59,0000804484|2019,11,30,20,59,28.2|
CD|pH|Cl|2019,11,30,21,59,3350|2019,11,30,21,59,9.04|2019,11,30,21,59,1.32|2019,11,30,21,59,0|2019,11,30,21,59,0|2019,11,30,21,59,0|2019,11,30,21,59,0|2019,11,30,21,59,0|2019,11,30,21,59,0|2019,11,30,21,59,0|2019,11,30,21,59,0|2019,11,30,21,59,0|2019,11,30,21,59,0|2019,11,30,21,59,0|2019,11,30,21,59,0|2019,11,30,21,59,0|2019,11,30,21,59,0|2019,11,30,21,59,0|2019,11,30,21,59,0000000000|2019,11,30,21,59,0000804484|2019,11,30,21,59,28.2|
CD|pH|Cl|2019,11,30,22,59,2780|2019,11,30,22,59,9.21|2019,11,30,22,59,0.74|2019,11,30,22,59,0|2019,11,30,22,59,0|2019,11,30,22,59,0|2019,11,30,22,59,0|2019,11,30,22,59,0|2019,11,30,22,59,0|2019,11,30,22,59,0|2019,11,30,22,59,0|2019,11,30,22,59,0|2019,11,30,22,59,0|2019,11,30,22,59,0|2019,11,30,22,59,0|2019,11,30,22,59,0|2019,11,30,22,59,0|2019,11,30,22,59,0|2019,11,30,22,59,0000000000|2019,11,30,22,59,0000806874|2019,11,30,22,59,28.1|
CD|pH|Cl|2019,11,30,23,58,1980|2019,11,30,23,58,9.21|2019,11,30,23,58,0.37|2019,11,30,23,58,0|2019,11,30,23,58,0|2019,11,30,23,58,0|2019,11,30,23,58,0|2019,11,30,23,58,0|2019,11,30,23,58,0|2019,11,30,23,58,0|2019,11,30,23,58,0|2019,11,30,23,58,0|2019,11,30,23,58,0|2019,11,30,23,58,0|2019,11,30,23,58,0|2019,11,30,23,58,0|2019,11,30,23,58,0|2019,11,30,23,58,0|2019,11,30,23,58,0000000000|2019,11,30,23,58,0000809266|2019,11,30,23,58,28.2|
CD|pH|Cl|2019,11,31,0,58,1450|2019,11,31,0,58,9.16|2019,11,31,0,58,0.34|2019,11,31,0,58,0|2019,11,31,0,58,0|2019,11,31,0,58,0|2019,11,31,0,58,0|2019,11,31,0,58,0|2019,11,31,0,58,0|2019,11,31,0,58,0|2019,11,31,0,58,0|2019,11,31,0,58,0|2019,11,31,0,58,0|2019,11,31,0,58,0|2019,11,31,0,58,0|2019,11,31,0,58,0|2019,11,31,0,58,0|2019,11,31,0,58,0|2019,11,31,0,58,0000000000|2019,11,31,0,58,0000811625|2019,11,31,0,58,28.1|
CD|pH|Cl|2019,11,31,1,58,990|2019,11,31,1,58,9.17|2019,11,31,1,58,0.21|2019,11,31,1,58,0|2019,11,31,1,58,0|2019,11,31,1,58,0|2019,11,31,1,58,0|2019,11,31,1,58,0|2019,11,31,1,58,0|2019,11,31,1,58,0|2019,11,31,1,58,0|2019,11,31,1,58,0|2019,11,31,1,58,0|2019,11,31,1,58,0|2019,11,31,1,58,0|2019,11,31,1,58,0|2019,11,31,1,58,0|2019,11,31,1,58,0|2019,11,31,1,58,0000000000|2019,11,31,1,58,0000813986|2019,11,31,1,58,28.2|
CD|pH|Cl|2019,11,31,2,58,800|2019,11,31,2,58,9.11|2019,11,31,2,58,0.17|2019,11,31,2,58,0|2019,11,31,2,58,0|2019,11,31,2,58,0|2019,11,31,2,58,0|2019,11,31,2,58,0|2019,11,31,2,58,0|2019,11,31,2,58,0|2019,11,31,2,58,0|2019,11,31,2,58,0|2019,11,31,2,58,0|2019,11,31,2,58,0|2019,11,31,2,58,0|2019,11,31,2,58,0|2019,11,31,2,58,0|2019,11,31,2,58,0|2019,11,31,2,58,0000000000|2019,11,31,2,58,0000816348|2019,11,31,2,58,28.2|
CD|pH|Cl|2019,11,31,3,58,590|2019,11,31,3,58,9.16|2019,11,31,3,58,0.02|2019,11,31,3,58,0|2019,11,31,3,58,0|2019,11,31,3,58,0|2019,11,31,3,58,0|2019,11,31,3,58,0|2019,11,31,3,58,0|2019,11,31,3,58,0|2019,11,31,3,58,0|2019,11,31,3,58,0|2019,11,31,3,58,0|2019,11,31,3,58,0|2019,11,31,3,58,0|2019,11,31,3,58,0|2019,11,31,3,58,0|2019,11,31,3,58,0|2019,11,31,3,58,0000000000|2019,11,31,3,58,0000818714|2019,11,31,3,58,28.3|
CD|pH|Cl|2019,11,31,4,57,550|2019,11,31,4,57,9.1|2019,11,31,4,57,0|2019,11,31,4,57,0|2019,11,31,4,57,0|2019,11,31,4,57,0|2019,11,31,4,57,0|2019,11,31,4,57,0|2019,11,31,4,57,0|2019,11,31,4,57,0|2019,11,31,4,57,0|2019,11,31,4,57,0|2019,11,31,4,57,0|2019,11,31,4,57,0|2019,11,31,4,57,0|2019,11,31,4,57,0|2019,11,31,4,57,0|2019,11,31,4,57,0|2019,11,31,4,57,0000000000|2019,11,31,4,57,0000821052|2019,11,31,4,57,28.2|
CD|pH|Cl|2019,11,31,5,57,440|2019,11,31,5,57,9.14|2019,11,31,5,57,0|2019,11,31,5,57,0|2019,11,31,5,57,0|2019,11,31,5,57,0|2019,11,31,5,57,0|2019,11,31,5,57,0|2019,11,31,5,57,0|2019,11,31,5,57,0|2019,11,31,5,57,0|2019,11,31,5,57,0|2019,11,31,5,57,0|2019,11,31,5,57,0|2019,11,31,5,57,0|2019,11,31,5,57,0|2019,11,31,5,57,0|2019,11,31,5,57,0|2019,11,31,5,57,0000000000|2019,11,31,5,57,0000823397|2019,11,31,5,57,28.2|
CD|pH|Cl|2019,11,31,6,57,440|2019,11,31,6,57,9.09|2019,11,31,6,57,0.07|2019,11,31,6,57,0|2019,11,31,6,57,0|2019,11,31,6,57,0|2019,11,31,6,57,0|2019,11,31,6,57,0|2019,11,31,6,57,0|2019,11,31,6,57,0|2019,11,31,6,57,0|2019,11,31,6,57,0|2019,11,31,6,57,0|2019,11,31,6,57,0|2019,11,31,6,57,0|2019,11,31,6,57,0|2019,11,31,6,57,0|2019,11,31,6,57,0|2019,11,31,6,57,0000000000|2019,11,31,6,57,0000825734|2019,11,31,6,57,28.2|
CD|pH|Cl|2019,11,31,7,57,390|2019,11,31,7,57,9.14|2019,11,31,7,57,0|2019,11,31,7,57,0|2019,11,31,7,57,0|2019,11,31,7,57,0|2019,11,31,7,57,0|2019,11,31,7,57,0|2019,11,31,7,57,0|2019,11,31,7,57,0|2019,11,31,7,57,0|2019,11,31,7,57,0|2019,11,31,7,57,0|2019,11,31,7,57,0|2019,11,31,7,57,0|2019,11,31,7,57,0|2019,11,31,7,57,0|2019,11,31,7,57,0|2019,11,31,7,57,0000000000|2019,11,31,7,57,0000828035|2019,11,31,7,57,28.1|
CD|pH|Cl|2019,11,31,8,56,380|2019,11,31,8,56,9.07|2019,11,31,8,56,0.03|2019,11,31,8,56,0|2019,11,31,8,56,0|2019,11,31,8,56,0|2019,11,31,8,56,0|2019,11,31,8,56,0|2019,11,31,8,56,0|2019,11,31,8,56,0|2019,11,31,8,56,0|2019,11,31,8,56,0|2019,11,31,8,56,0|2019,11,31,8,56,0|2019,11,31,8,56,0|2019,11,31,8,56,0|2019,11,31,8,56,0|2019,11,31,8,56,0|2019,11,31,8,56,0000000000|2019,11,31,8,56,0000830303|2019,11,31,8,56,28.2|
CD|pH|Cl|2019,11,31,9,3,390|2019,11,31,9,3,9.08|2019,11,31,9,3,0|2019,11,31,9,3,0|2019,11,31,9,3,0|2019,11,31,9,3,0|2019,11,31,9,3,1|2019,11,31,9,3,0|2019,11,31,9,3,0|2019,11,31,9,3,0|2019,11,31,9,3,0|2019,11,31,9,3,0|2019,11,31,9,3,0|2019,11,31,9,3,0|2019,11,31,9,3,0|2019,11,31,9,3,0|2019,11,31,9,3,0|2019,11,31,9,3,0|2019,11,31,9,3,0000000000|2019,11,31,9,3,0000830558|2019,11,31,9,3,29.1|
CD|pH|Cl|2019,11,31,9,29,460|2019,11,31,9,29,9.06|2019,11,31,9,29,0.08|2019,11,31,9,29,0|2019,11,31,9,29,0|2019,11,31,9,29,0|2019,11,31,9,29,1|2019,11,31,9,29,0|2019,11,31,9,29,0|2019,11,31,9,29,0|2019,11,31,9,29,0|2019,11,31,9,29,0|2019,11,31,9,29,0|2019,11,31,9,29,0|2019,11,31,9,29,0|2019,11,31,9,29,0|2019,11,31,9,29,0|2019,11,31,9,29,0|2019,11,31,9,29,0000000000|2019,11,31,9,29,0000831160|2019,11,31,9,29,28.7|
CD|pH|Cl|2019,11,31,9,45,490|2019,11,31,9,45,9.12|2019,11,31,9,45,5.88|2019,11,31,9,45,0|2019,11,31,9,45,0|2019,11,31,9,45,0|2019,11,31,9,45,1|2019,11,31,9,45,0|2019,11,31,9,45,0|2019,11,31,9,45,0|2019,11,31,9,45,0|2019,11,31,9,45,0|2019,11,31,9,45,0|2019,11,31,9,45,0|2019,11,31,9,45,0|2019,11,31,9,45,0|2019,11,31,9,45,0|2019,11,31,9,45,0|2019,11,31,9,45,0000000000|2019,11,31,9,45,0000831737|2019,11,31,9,45,27.5|
CD|pH|Cl|2019,11,31,9,56,450|2019,11,31,9,56,9.13|2019,11,31,9,56,2.6|2019,11,31,9,56,0|2019,11,31,9,56,0|2019,11,31,9,56,0|2019,11,31,9,56,0|2019,11,31,9,56,0|2019,11,31,9,56,0|2019,11,31,9,56,0|2019,11,31,9,56,0|2019,11,31,9,56,0|2019,11,31,9,56,0|2019,11,31,9,56,0|2019,11,31,9,56,0|2019,11,31,9,56,0|2019,11,31,9,56,0|2019,11,31,9,56,0|2019,11,31,9,56,0000000000|2019,11,31,9,56,0000832139|2019,11,31,9,56,27.2|
CD|pH|Cl|2019,11,31,10,56,350|2019,11,31,10,56,9.09|2019,11,31,10,56,1|2019,11,31,10,56,0|2019,11,31,10,56,0|2019,11,31,10,56,0|2019,11,31,10,56,0|2019,11,31,10,56,0|2019,11,31,10,56,0|2019,11,31,10,56,0|2019,11,31,10,56,0|2019,11,31,10,56,0|2019,11,31,10,56,0|2019,11,31,10,56,0|2019,11,31,10,56,0|2019,11,31,10,56,0|2019,11,31,10,56,0|2019,11,31,10,56,0|2019,11,31,10,56,0000000000|2019,11,31,10,56,0000834221|2019,11,31,10,56,29.6|
CD|pH|Cl|2019,11,31,11,56,350|2019,11,31,11,56,9.01|2019,11,31,11,56,2.3|2019,11,31,11,56,0|2019,11,31,11,56,0|2019,11,31,11,56,0|2019,11,31,11,56,0|2019,11,31,11,56,0|2019,11,31,11,56,0|2019,11,31,11,56,0|2019,11,31,11,56,0|2019,11,31,11,56,0|2019,11,31,11,56,0|2019,11,31,11,56,0|2019,11,31,11,56,0|2019,11,31,11,56,0|2019,11,31,11,56,0|2019,11,31,11,56,0|2019,11,31,11,56,0000000000|2019,11,31,11,56,0000836359|2019,11,31,11,56,28.8|
CD|pH|Cl|2019,11,31,12,56,390|2019,11,31,12,56,9.11|2019,11,31,12,56,4.54|2019,11,31,12,56,0|2019,11,31,12,56,0|2019,11,31,12,56,0|2019,11,31,12,56,0|2019,11,31,12,56,0|2019,11,31,12,56,0|2019,11,31,12,56,0|2019,11,31,12,56,0|2019,11,31,12,56,0|2019,11,31,12,56,0|2019,11,31,12,56,0|2019,11,31,12,56,0|2019,11,31,12,56,0|2019,11,31,12,56,0|2019,11,31,12,56,0|2019,11,31,12,56,0000000000|2019,11,31,12,56,0000838501|2019,11,31,12,56,29.3|
CD|pH|Cl|2019,11,31,13,55,340|2019,11,31,13,55,9.07|2019,11,31,13,55,3.88|2019,11,31,13,55,0|2019,11,31,13,55,0|2019,11,31,13,55,0|2019,11,31,13,55,0|2019,11,31,13,55,0|2019,11,31,13,55,0|2019,11,31,13,55,0|2019,11,31,13,55,0|2019,11,31,13,55,0|2019,11,31,13,55,0|2019,11,31,13,55,0|2019,11,31,13,55,0|2019,11,31,13,55,0|2019,11,31,13,55,0|2019,11,31,13,55,0|2019,11,31,13,55,0000000000|2019,11,31,13,55,0000840618|2019,11,31,13,55,28.9|
CD|pH|Cl|2019,11,31,14,55,470|2019,11,31,14,55,9.12|2019,11,31,14,55,2.56|2019,11,31,14,55,0|2019,11,31,14,55,0|2019,11,31,14,55,0|2019,11,31,14,55,0|2019,11,31,14,55,0|2019,11,31,14,55,0|2019,11,31,14,55,0|2019,11,31,14,55,0|2019,11,31,14,55,0|2019,11,31,14,55,0|2019,11,31,14,55,0|2019,11,31,14,55,0|2019,11,31,14,55,0|2019,11,31,14,55,0|2019,11,31,14,55,0|2019,11,31,14,55,0000000000|2019,11,31,14,55,0000842713|2019,11,31,14,55,26.9|
CD|pH|Cl|2019,11,31,15,55,360|2019,11,31,15,55,9.13|2019,11,31,15,55,5.18|2019,11,31,15,55,0|2019,11,31,15,55,0|2019,11,31,15,55,0|2019,11,31,15,55,0|2019,11,31,15,55,0|2019,11,31,15,55,0|2019,11,31,15,55,0|2019,11,31,15,55,0|2019,11,31,15,55,0|2019,11,31,15,55,0|2019,11,31,15,55,0|2019,11,31,15,55,0|2019,11,31,15,55,0|2019,11,31,15,55,0|2019,11,31,15,55,0|2019,11,31,15,55,0000000000|2019,11,31,15,55,0000844854|2019,11,31,15,55,27.1|
CD|pH|Cl|2019,11,31,16,55,410|2019,11,31,16,55,9.13|2019,11,31,16,55,3.62|2019,11,31,16,55,0|2019,11,31,16,55,0|2019,11,31,16,55,0|2019,11,31,16,55,0|2019,11,31,16,55,0|2019,11,31,16,55,0|2019,11,31,16,55,0|2019,11,31,16,55,0|2019,11,31,16,55,0|2019,11,31,16,55,0|2019,11,31,16,55,0|2019,11,31,16,55,0|2019,11,31,16,55,0|2019,11,31,16,55,0|2019,11,31,16,55,0|2019,11,31,16,55,0000000000|2019,11,31,16,55,0000847013|2019,11,31,16,55,29|
CD|pH|Cl|2019,11,31,17,54,330|2019,11,31,17,54,9.1|2019,11,31,17,54,2.11|2019,11,31,17,54,0|2019,11,31,17,54,0|2019,11,31,17,54,0|2019,11,31,17,54,0|2019,11,31,17,54,0|2019,11,31,17,54,0|2019,11,31,17,54,0|2019,11,31,17,54,0|2019,11,31,17,54,0|2019,11,31,17,54,0|2019,11,31,17,54,0|2019,11,31,17,54,0|2019,11,31,17,54,0|2019,11,31,17,54,0|2019,11,31,17,54,0|2019,11,31,17,54,0000000000|2019,11,31,17,54,0000849137|2019,11,31,17,54,27.2|
CD|pH|Cl|2019,11,31,18,0,350|2019,11,31,18,0,9.09|2019,11,31,18,0,1.09|2019,11,31,18,0,0|2019,11,31,18,0,0|2019,11,31,18,0,0|2019,11,31,18,0,0|2019,11,31,18,0,0|2019,11,31,18,0,0|2019,11,31,18,0,0|2019,11,31,18,0,0|2019,11,31,18,0,0|2019,11,31,18,0,0|2019,11,31,18,0,0|2019,11,31,18,0,0|2019,11,31,18,0,0|2019,11,31,18,0,0|2019,11,31,18,0,0|2019,11,31,18,0,0000000000|2019,11,31,18,0,0000849323|2019,11,31,18,0,28.1|
CD|pH|Cl|2019,11,31,18,59,410|2019,11,31,18,59,9.09|2019,11,31,18,59,4.77|2019,11,31,18,59,0|2019,11,31,18,59,0|2019,11,31,18,59,0|2019,11,31,18,59,0|2019,11,31,18,59,0|2019,11,31,18,59,0|2019,11,31,18,59,0|2019,11,31,18,59,0|2019,11,31,18,59,0|2019,11,31,18,59,0|2019,11,31,18,59,0|2019,11,31,18,59,0|2019,11,31,18,59,0|2019,11,31,18,59,0|2019,11,31,18,59,0|2019,11,31,18,59,0000000000|2019,11,31,18,59,0000851474|2019,11,31,18,59,27.2|
CD|pH|Cl|2019,11,31,19,59,350|2019,11,31,19,59,9.07|2019,11,31,19,59,0.83|2019,11,31,19,59,0|2019,11,31,19,59,0|2019,11,31,19,59,0|2019,11,31,19,59,0|2019,11,31,19,59,0|2019,11,31,19,59,0|2019,11,31,19,59,0|2019,11,31,19,59,0|2019,11,31,19,59,0|2019,11,31,19,59,0|2019,11,31,19,59,0|2019,11,31,19,59,0|2019,11,31,19,59,0|2019,11,31,19,59,0|2019,11,31,19,59,0|2019,11,31,19,59,0000000000|2019,11,31,19,59,0000853620|2019,11,31,19,59,28.2|
CD|pH|Cl|2019,11,31,20,59,380|2019,11,31,20,59,9.09|2019,11,31,20,59,2.07|2019,11,31,20,59,0|2019,11,31,20,59,0|2019,11,31,20,59,0|2019,11,31,20,59,0|2019,11,31,20,59,0|2019,11,31,20,59,0|2019,11,31,20,59,0|2019,11,31,20,59,0|2019,11,31,20,59,0|2019,11,31,20,59,0|2019,11,31,20,59,0|2019,11,31,20,59,0|2019,11,31,20,59,0|2019,11,31,20,59,0|2019,11,31,20,59,0|2019,11,31,20,59,0000000000|2019,11,31,20,59,0000855781|2019,11,31,20,59,28|
CD|pH|Cl|2019,11,31,21,59,310|2019,11,31,21,59,9.07|2019,11,31,21,59,3.89|2019,11,31,21,59,0|2019,11,31,21,59,0|2019,11,31,21,59,0|2019,11,31,21,59,0|2019,11,31,21,59,0|2019,11,31,21,59,0|2019,11,31,21,59,0|2019,11,31,21,59,0|2019,11,31,21,59,0|2019,11,31,21,59,0|2019,11,31,21,59,0|2019,11,31,21,59,0|2019,11,31,21,59,0|2019,11,31,21,59,0|2019,11,31,21,59,0|2019,11,31,21,59,0000000000|2019,11,31,21,59,0000857912|2019,11,31,21,59,28.9|
CD|pH|Cl|2019,11,31,22,58,410|2019,11,31,22,58,9.12|2019,11,31,22,58,1.93|2019,11,31,22,58,0|2019,11,31,22,58,0|2019,11,31,22,58,0|2019,11,31,22,58,0|2019,11,31,22,58,0|2019,11,31,22,58,0|2019,11,31,22,58,0|2019,11,31,22,58,0|2019,11,31,22,58,0|2019,11,31,22,58,0|2019,11,31,22,58,0|2019,11,31,22,58,0|2019,11,31,22,58,0|2019,11,31,22,58,0|2019,11,31,22,58,0|2019,11,31,22,58,0000000000|2019,11,31,22,58,0000860017|2019,11,31,22,58,27.3|
CD|pH|Cl|2019,11,31,23,58,320|2019,11,31,23,58,9.07|2019,11,31,23,58,1.58|2019,11,31,23,58,0|2019,11,31,23,58,0|2019,11,31,23,58,0|2019,11,31,23,58,0|2019,11,31,23,58,0|2019,11,31,23,58,0|2019,11,31,23,58,0|2019,11,31,23,58,0|2019,11,31,23,58,0|2019,11,31,23,58,0|2019,11,31,23,58,0|2019,11,31,23,58,0|2019,11,31,23,58,0|2019,11,31,23,58,0|2019,11,31,23,58,0|2019,11,31,23,58,0000000000|2019,11,31,23,58,0000862148|2019,11,31,23,58,28.2|
CD|pH|Cl|2020,0,1,0,58,400|2020,0,1,0,58,9.05|2020,0,1,0,58,3.7|2020,0,1,0,58,0|2020,0,1,0,58,0|2020,0,1,0,58,0|2020,0,1,0,58,0|2020,0,1,0,58,0|2020,0,1,0,58,0|2020,0,1,0,58,0|2020,0,1,0,58,0|2020,0,1,0,58,0|2020,0,1,0,58,0|2020,0,1,0,58,0|2020,0,1,0,58,0|2020,0,1,0,58,0|2020,0,1,0,58,0|2020,0,1,0,58,0|2020,0,1,0,58,0000000000|2020,0,1,0,58,0000864288|2020,0,1,0,58,28.1|
CD|pH|Cl|2020,0,1,1,58,370|2020,0,1,1,58,9.1|2020,0,1,1,58,3.44|2020,0,1,1,58,0|2020,0,1,1,58,0|2020,0,1,1,58,0|2020,0,1,1,58,0|2020,0,1,1,58,0|2020,0,1,1,58,0|2020,0,1,1,58,0|2020,0,1,1,58,0|2020,0,1,1,58,0|2020,0,1,1,58,0|2020,0,1,1,58,0|2020,0,1,1,58,0|2020,0,1,1,58,0|2020,0,1,1,58,0|2020,0,1,1,58,0|2020,0,1,1,58,0000000000|2020,0,1,1,58,0000866407|2020,0,1,1,58,28.9|
CD|pH|Cl|2020,0,1,2,58,330|2020,0,1,2,58,9.06|2020,0,1,2,58,4.11|2020,0,1,2,58,0|2020,0,1,2,58,0|2020,0,1,2,58,0|2020,0,1,2,58,0|2020,0,1,2,58,0|2020,0,1,2,58,0|2020,0,1,2,58,0|2020,0,1,2,58,0|2020,0,1,2,58,0|2020,0,1,2,58,0|2020,0,1,2,58,0|2020,0,1,2,58,0|2020,0,1,2,58,0|2020,0,1,2,58,0|2020,0,1,2,58,0|2020,0,1,2,58,0000000000|2020,0,1,2,58,0000868502|2020,0,1,2,58,28.5|
CD|pH|Cl|2020,0,1,3,57,430|2020,0,1,3,57,9.1|2020,0,1,3,57,2.59|2020,0,1,3,57,0|2020,0,1,3,57,0|2020,0,1,3,57,0|2020,0,1,3,57,0|2020,0,1,3,57,0|2020,0,1,3,57,0|2020,0,1,3,57,0|2020,0,1,3,57,0|2020,0,1,3,57,0|2020,0,1,3,57,0|2020,0,1,3,57,0|2020,0,1,3,57,0|2020,0,1,3,57,0|2020,0,1,3,57,0|2020,0,1,3,57,0|2020,0,1,3,57,0000000000|2020,0,1,3,57,0000870612|2020,0,1,3,57,27.2|
